Z_m,t_s,T_C
0.007940025,41.00006299,0
0.007940025,41.10005511,0
0.007940025,41.20004724,0
0.007940025,41.30003936,0
0.007940025,41.40003148,0
0.007940025,41.5000236,0
0.007940025,41.60001573,0
0.007940025,41.70000785,0
0.007940025,41.80017327,0
0.007940025,41.90016539,0
0.007940025,42.00015751,0
0.007940025,42.10014964,0
0.007940025,42.20014176,0
0.007940025,42.30013388,0
0.007940025,42.40012601,0
0.007940025,42.50011813,0
0.007940025,42.60011025,0
0.007940025,42.70010237,0
0.007940025,42.8000945,0
0.007940025,42.90008662,0
0.007940025,43.00007874,0
0.007940025,43.10007087,0
0.007940025,43.20006299,0
0.007940025,43.30005511,0
0.007940025,43.40004723,0
0.007940025,43.50003936,0
0.007940025,43.60003148,0
0.007940025,43.7000236,0
0.007940025,43.80001573,0
0.007940025,43.90000785,0
0.007940025,44.00017327,0
0.007940025,44.10016539,0
0.007940025,44.20015751,0
0.007940025,44.30014964,0
0.007940025,44.40014176,0
0.007940025,44.50013388,0
0.007940025,44.600126,0
0.007940025,44.70011813,0
0.007940025,44.80011025,0
0.007940025,44.90010237,0
0.007940025,45.0000945,0
0.007940025,45.10008662,0
0.007940025,45.20007874,0
0.007940025,45.30007086,0
0.007940025,45.40006299,0
0.007940025,45.50005511,0
0.007940025,45.60004723,0
0.007940025,45.70003936,0
0.007940025,45.80003148,0
0.007940025,45.9000236,0
0.007940025,46.00001572,0
0.007940025,46.10000785,0
0.007940025,46.20017327,0
0.007940025,46.30016539,0
0.007940025,46.40015751,0
0.007940025,46.50014963,0
0.007940025,46.60014176,0
0.007940025,46.70013388,0
0.007940025,46.800126,0
0.007940025,46.90011813,0
0.007940025,47.00011025,0
0.007940025,47.10010237,0
0.007940025,47.20009449,0
0.007940025,47.30008662,0
0.007940025,47.40007874,0
0.007940025,47.50007086,0
0.007940025,47.60006299,0
0.007940025,47.70005511,0
0.007940025,47.80004723,0
0.007940025,47.90003935,0
0.007940025,48.00003148,0
0.007940025,48.1000236,0
0.007940025,48.20001572,0
0.007940025,48.30000784,0
0.007940025,48.40017326,0
0.007940025,48.50016539,0
0.007940025,48.60015751,0
0.007940025,48.70014963,0
0.007940025,48.80014176,0
0.007940025,48.90013388,0
0.007940025,49.000126,0
0.007940025,49.10011812,0
0.007940025,49.20011025,0
0.007940025,49.30010237,0
0.007940025,49.40009449,0
0.007940025,49.50008662,0
0.007940025,49.60007874,0
0.007940025,49.70007086,0
0.007940025,49.80006298,0
0.007940025,49.90005511,0
0.007940025,50.00004723,0
0.007940025,50.10003935,0
0.007940025,50.20003148,0
0.007940025,50.3000236,0
0.007940025,50.40001572,0
0.007940025,50.50000784,0
0.007940025,50.60017326,0
0.007940025,50.70016539,0
0.007940025,50.80015751,0
0.007940025,50.90014963,0
0.007940025,51.00014175,0
0.007940025,51.10013388,0
0.007940025,51.200126,0
0.007940025,51.30011812,0
0.007940025,51.40011025,0
0.007940025,51.50010237,0
0.007940025,51.60009449,0
0.007940025,51.70008661,0
0.007940025,51.80007874,0
0.007940025,51.90007086,0
0.007940025,52.00006298,0
0.007940025,52.10005511,0
0.007940025,52.20004723,0
0.007940025,52.30003935,0
0.007940025,52.40003147,0
0.007940025,52.5000236,0
0.007940025,52.60001572,0
0.007940025,52.70000784,0
0.007940025,52.80017326,0
0.007940025,52.90016538,0
0.007940025,53.00015751,0
0.007940025,53.10014963,0
0.007940025,53.20014175,0
0.007940025,53.30013388,0
0.007940025,53.400126,0
0.007940025,53.50011812,0
0.007940025,53.60011024,0
0.007940025,53.70010237,0
0.007940025,53.80009449,0
0.007940025,53.90008661,0
0.007940025,54.00007874,0
0.007940025,54.10007086,0
0.007940025,54.20006298,0
0.007940025,54.3000551,0
0.007940025,54.40004723,0
0.007940025,54.50003935,0
0.007940025,54.60003147,0
0.007940025,54.70002359,0
0.007940025,54.80001572,0
0.007940025,54.90000784,0
0.007940025,55.00017326,0
0.007940025,55.10016538,0
0.007940025,55.20015751,0
0.007940025,55.30014963,0
0.007940025,55.40014175,0
0.007940025,55.50013387,0
0.007940025,55.600126,0
0.007940025,55.70011812,0
0.007940025,55.80011024,0
0.007940025,55.90010237,0
0.007940025,56.00009449,0
0.007940025,56.10008661,0
0.007940025,56.20007873,0
0.007940025,56.30007086,0
0.007940025,56.40006298,0
0.007940025,56.5000551,0
0.007940025,56.60004722,0
0.007940025,56.70003935,0
0.007940025,56.80003147,0
0.007940025,56.90002359,0
0.007940025,57.00001572,0
0.007940025,57.10000784,0
0.007940025,57.20017326,0
0.007940025,57.30016538,0
0.007940025,57.4001575,0
0.007940025,57.50014963,0
0.007940025,57.60014175,0
0.007940025,57.70013387,0
0.007940025,57.800126,0
0.007940025,57.90011812,0
0.007940025,58.00011024,0
0.007940025,58.10010236,0
0.007940025,58.20009449,0
0.007940025,58.30008661,0
0.007940025,58.40007873,0
0.007940025,58.50007086,0
0.007940025,58.60006298,0
0.007940025,58.7000551,0
0.007940025,58.80004722,0
0.007940025,58.90003935,0
0.007940025,59.00003147,0
0.007940025,59.10002359,0
0.007940025,59.20001571,0
0.007940025,59.30000784,0
0.007940025,59.40017326,0
0.007940025,59.50016538,0
0.007940025,59.6001575,0
0.007940025,59.70014963,0
0.007940025,59.80014175,0
0.007940025,59.90013387,0
0.007940025,60.00012599,0
0.007940025,60.10011812,0
0.007940025,60.20011024,0
0.007940025,60.30010236,0
0.007940025,60.40009449,0
0.007940025,60.50008661,0
0.007940025,60.60007873,0
0.007940025,60.70007085,0
0.007940025,60.80006298,0
0.007940025,60.9000551,0
0.007940025,61.00004722,0
0.007940025,61.10003934,0
0.007940025,61.20003147,0
0.007940025,61.30002359,0
0.007940025,61.40001571,0
0.007940025,61.50000784,0
0.007940025,61.60017326,0
0.007940025,61.70016538,0
0.007940025,61.8001575,0
0.007940025,61.90014962,0
0.007940025,62.00014175,0
0.007940025,62.10013387,0
0.007940025,62.20012599,0
0.007940025,62.30011812,0
0.007940025,62.40011024,0
0.007940025,62.50010236,0
0.007940025,62.60009448,0
0.007940025,62.70008661,0
0.007940025,62.80007873,0
0.007940025,62.90007085,0
0.007940025,63.00006297,0
0.007940025,63.1000551,0
0.007940025,63.20004722,0
0.007940025,63.30003934,0
0.007940025,63.40003147,0
0.007940025,63.50002359,0
0.007940025,63.60001571,0
0.007940025,63.70000783,0
0.007940025,63.80017325,0
0.007940025,63.90016538,0
0.007940025,64.0001575,0
0.007940025,64.10014962,0
0.007940025,64.20014175,0
0.007940025,64.30013387,0
0.007940025,64.40012599,0
0.007940025,64.50011811,0
0.007940025,64.60011024,0
0.007940025,64.70010236,0
0.007940025,64.80009448,0
0.007940025,64.9000866,0
0.007940025,65.00007873,0
0.007940025,65.10007085,0
0.007940025,65.20006297,0
0.007940025,65.3000551,0
0.007940025,65.40004722,0
0.007940025,65.50003934,0
0.007940025,65.60003146,0
0.007940025,65.70002359,0
0.007940025,65.80001571,0
0.007940025,65.90000783,0
0.007940025,66.00017325,0
0.007940025,66.10016538,0
0.007940025,66.2001575,0
0.007940025,66.30014962,0
0.007940025,66.40014174,0
0.007940025,66.50013387,0
0.007940025,66.60012599,0
0.007940025,66.70011811,0
0.007940025,66.80011023,0
0.007940025,66.90010236,0
0.007940025,67.00009448,0
0.007940025,67.1000866,0
0.007940025,67.20007873,0
0.007940025,67.30007085,0
0.007940025,67.40006297,0
0.007940025,67.50005509,0
0.007940025,67.60004722,0
0.007940025,67.70003934,0
0.007940025,67.80003146,0
0.007940025,67.90002359,0
0.007940025,68.00001571,0
0.007940025,68.10000783,0
0.007940025,68.20017325,0
0.007940025,68.30016537,0
0.007940025,68.4001575,0
0.007940025,68.50014962,0
0.007940025,68.60014174,0
0.007940025,68.70013387,0
0.007940025,68.80012599,0
0.007940025,68.90011811,0
0.007940025,69.00011023,0
0.007940025,69.10010236,0
0.007940025,69.20009448,0
0.007940025,69.3000866,0
0.007940025,69.40007872,0
0.007940025,69.50007085,0
0.007940025,69.60006297,0
0.007940025,69.70005509,0
0.007940025,69.80004722,0
0.007940025,69.90003934,0
0.007940025,70.00003146,0
0.007940025,70.10002358,0
0.007940025,70.20001571,0
0.007940025,70.30000783,0
0.007940025,70.40017325,0
0.007940025,70.50016537,0
0.007940025,70.6001575,0
0.007940025,70.70014962,0
0.007940025,70.80014174,0
0.007940025,70.90013386,0
0.007940025,71.00012599,0
0.007940025,71.10011811,0
0.007940025,71.20011023,0
0.007940025,71.30010235,0
0.007940025,71.40009448,0
0.007940025,71.5000866,0
0.007940025,71.60007872,0
0.007940025,71.70007085,0
0.007940025,71.80006297,0
0.007940025,71.90005509,0
0.007940025,72.00004721,0
0.007940025,72.10003934,0
0.007940025,72.20003146,0
0.007940025,72.30002358,0
0.007940025,72.40001571,0
0.007940025,72.50000783,0
0.007940025,72.60017325,0
0.007940025,72.70016537,0
0.007940025,72.80015749,0
0.007940025,72.90014962,0
0.007940025,73.00014174,0
0.007940025,73.10013386,0
0.007940025,73.20012598,0
0.007940025,73.30011811,0
0.007940025,73.40011023,0
0.007940025,73.50010235,0
0.007940025,73.60009448,0
0.007940025,73.7000866,0
0.007940025,73.80007872,0
0.007940025,73.90007084,0
0.007940025,74.00006297,0
0.007940025,74.10005509,0
0.007940025,74.20004721,0
0.007940025,74.30003934,0
0.007940025,74.40003146,0
0.007940025,74.50002358,0
0.007940025,74.6000157,0
0.007940025,74.70000783,0
0.007940025,74.80017325,0
0.007940025,74.90016537,0
0.007940025,75.00015749,0
0.007940025,75.10014961,0
0.007940025,75.20014174,0
0.007940025,75.30013386,0
0.007940025,75.40012598,0
0.007940025,75.50011811,0
0.007940025,75.60011023,0
0.007940025,75.70010235,0
0.007940025,75.80009447,0
0.007940025,75.9000866,0
0.007940025,76.00007872,0
0.007940025,76.10007084,0
0.007940025,76.20006297,0
0.007940025,76.30005509,0
0.007940025,76.40004721,0
0.007940025,76.50003933,0
0.007940025,76.60003146,0
0.007940025,76.70002358,0
0.007940025,76.8000157,0
0.007940025,76.90000783,0
0.007940025,77.00017325,0
0.007940025,77.10016537,0
0.007940025,77.20015749,0
0.007940025,77.30014961,0
0.007940025,77.40014174,0
0.007940025,77.50013386,0
0.007940025,77.60012598,0
0.007940025,77.7001181,0
0.007940025,77.80011023,0
0.007940025,77.90010235,0
0.007940025,78.00009447,0
0.007940025,78.1000866,0
0.007940025,78.20007872,0
0.007940025,78.30007084,0
0.007940025,78.40006296,0
0.007940025,78.50005509,0
0.007940025,78.60004721,0
0.007940025,78.70003933,0
0.007940025,78.80003146,0
0.007940025,78.90002358,0
0.007940025,79.0000157,0
0.007940025,79.10000782,0
0.007940025,79.20017324,0
0.007940025,79.30016537,0
0.007940025,79.40015749,0
0.007940025,79.50014961,0
0.007940025,79.60014173,0
0.007940025,79.70013386,0
0.007940025,79.80012598,0
0.007940025,79.9001181,0
0.007940025,80.00011023,0
0.007940025,80.10010235,0
0.007940025,80.20009447,0
0.007940025,80.30008659,0
0.007940025,80.40007872,0
0.007940025,80.50007084,0
0.007940025,80.60006296,0
0.007940025,80.70005509,0
0.007940025,80.80004721,0
0.007940025,80.90003933,0
0.007940025,81.00003145,0
0.007940025,81.10002358,0
0.007940025,81.2000157,0
0.007940025,81.30000782,0
0.007940025,81.40017324,0
0.007940025,81.50016536,0
0.007940025,81.60015749,0
0.007940025,81.70014961,0
0.007940025,81.80014173,0
0.007940025,81.90013386,0
0.007940025,82.00012598,0
0.007940025,82.1001181,0
0.007940025,82.20011022,0
0.007940025,82.30010235,0
0.007940025,82.40009447,0
0.007940025,82.50008659,0
0.007940025,82.60007872,0
0.007940025,82.70007084,0
0.007940025,82.80006296,0
0.007940025,82.90005508,0
0.007940025,83.00004721,0
0.007940025,83.10003933,0
0.007940025,83.20003145,0
0.007940025,83.30002358,0
0.007940025,83.4000157,0
0.007940025,83.50000782,0
0.007940025,83.60017324,0
0.007940025,83.70016536,0
0.007940025,83.80015749,0
0.007940025,83.90014961,0
0.007940025,84.00014173,0
0.007940025,84.10013385,0
0.007940025,84.20012598,0
0.007940025,84.3001181,0
0.007940025,84.40011022,0
0.007940025,84.50010235,0
0.007940025,84.60009447,0
0.007940025,84.70008659,0
0.007940025,84.80007871,0
0.007940025,84.90007084,0
0.007940025,85.00006296,0
0.007940025,85.10005508,0
0.007940025,85.20004721,0
0.007940025,85.30003933,0
0.007940025,85.40003145,0
0.007940025,85.50002357,0
0.007940025,85.6000157,0
0.007940025,85.70000782,0
0.007940025,85.80017324,0
0.007940025,85.90016536,0
0.007940025,86.00015748,0
0.007940025,86.10014961,0
0.007940025,86.20014173,0
0.007940025,86.30013385,0
0.007940025,86.40012598,0
0.007940025,86.5001181,0
0.007940025,86.60011022,0
0.007940025,86.70010234,0
0.007940025,86.80009447,0
0.007940025,86.90008659,0
0.007940025,87.00007871,0
0.007940025,87.10007084,0
0.007940025,87.20006296,0
0.007940025,87.30005508,0
0.007940025,87.4000472,0
0.007940025,87.50003933,0
0.007940025,87.60003145,0
0.007940025,87.70002357,0
0.007940025,87.8000157,0
0.007940025,87.90000782,0
0.007940025,88.00017324,0
0.007940025,88.10016536,0
0.007940025,88.20015748,0
0.007940025,88.30014961,0
0.007940025,88.40014173,0
0.007940025,88.50013385,0
0.007940025,88.60012597,0
0.007940025,88.7001181,0
0.007940025,88.80011022,0
0.007940025,88.90010234,0
0.007940025,89.00009447,0
0.007940025,89.10008659,0
0.007940025,89.20007871,0
0.007940025,89.30007083,0
0.007940025,89.40006296,0
0.007940025,89.50005508,0
0.007940025,89.6000472,0
0.007940025,89.70003933,0
0.007940025,89.80003145,0
0.007940025,89.90002357,0
0.007940025,90.00001569,0
0.007940025,90.10000782,0
0.007940025,90.20017324,0
0.007940025,90.30016536,0
0.007940025,90.40015748,0
0.007940025,90.5001496,0
0.007940025,90.60014173,0
0.007940025,90.70013385,0
0.007940025,90.80012597,0
0.007940025,90.9001181,0
0.007940025,91.00011022,0
0.007940025,91.10010234,0
0.007940025,91.20009446,0
0.007940025,91.30008659,0
0.007940025,91.40007871,0
0.007940025,91.50007083,0
0.007940025,91.60006296,0
0.007940025,91.70005508,0
0.007940025,91.8000472,0
0.007940025,91.90003932,0
0.007940025,92.00003145,0
0.007940025,92.10002357,0
0.007940025,92.20001569,0
0.007940025,92.30000782,0
0.007940025,92.40017323,0
0.007940025,92.50016536,0
0.007940025,92.60015748,0
0.007940025,92.7001496,0
0.007940025,92.80014173,0
0.007940025,92.90013385,0
0.007940025,93.00012597,0
0.007940025,93.10011809,0
0.007940025,93.20011022,0
0.007940025,93.30010234,0
0.007940025,93.40009446,0
0.007940025,93.50008659,0
0.007940025,93.60007871,0
0.007940025,93.70007083,0
0.007940025,93.80006295,0
0.007940025,93.90005508,0
0.007940025,94.0000472,0
0.007940025,94.10003932,0
0.007940025,94.20003145,0
0.007940025,94.30002357,0
0.007940025,94.40001569,0
0.007940025,94.50000781,0
0.007940025,94.60017323,0
0.007940025,94.70016536,0
0.007940025,94.80015748,0
0.007940025,94.9001496,0
0.007940025,95.00014172,0
0.007940025,95.10013385,0
0.007940025,95.20012597,0
0.007940025,95.30011809,0
0.007940025,95.40011022,0
0.007940025,95.50010234,0
0.007940025,95.60009446,0
0.007940025,95.70008658,0
0.007940025,95.80007871,0
0.007940025,95.90007083,0
0.007940025,96.00006295,0
0.007940025,96.10005508,0
0.007940025,96.2000472,0
0.007940025,96.30003932,0
0.007940025,96.40003144,0
0.007940025,96.50002357,0
0.007940025,96.60001569,0
0.007940025,96.70000781,0
0.007940025,96.80017323,0
0.007940025,96.90016535,0
0.007940025,97.00015748,0
0.007940025,97.1001496,0
0.007940025,97.20014172,0
0.007940025,97.30013385,0
0.007940025,97.40012597,0
0.007940025,97.50011809,0
0.007940025,97.60011021,0
0.007940025,97.70010234,0
0.007940025,97.80009446,0
0.007940025,97.90008658,0
0.007940025,98.00007871,0
0.007940025,98.10007083,0
0.007940025,98.20006295,0
0.007940025,98.30005507,0
0.007940025,98.4000472,0
0.007940025,98.50003932,0
0.007940025,98.60003144,0
0.007940025,98.70002357,0
0.007940025,98.80001569,0
0.007940025,98.90000781,0
0.007940025,99.00017323,0
0.007940025,99.10016535,0
0.007940025,99.20015748,0
0.007940025,99.3001496,0
0.007940025,99.40014172,0
0.007940025,99.50013384,0
0.007940025,99.60012597,0
0.007940025,99.70011809,0
0.007940025,99.80011021,0
0.007940025,99.90010234,0
0.007940025,100.0000945,0
0.007940025,100.1000866,0
0.007940025,100.2000787,0
0.007940025,100.3000708,0
0.007940025,100.4000629,0
0.007940025,100.5000551,0
0.007940025,100.6000472,0
0.007940025,100.7000393,0
0.007940025,100.8000314,0
0.007940025,100.9000236,0
0.007940025,101.0000157,0
0.007940025,101.1000078,0
0.007940025,101.2001732,0
0.007940025,101.3001654,0
0.007940025,101.4001575,0
0.007940025,101.5001496,0
0.007940025,101.6001417,0
0.007940025,101.7001338,0
0.007940025,101.800126,0
0.007940025,101.9001181,0
0.007940025,102.0001102,0
0.007940025,102.1001023,0
0.007940025,102.2000945,0
0.007940025,102.3000866,0
0.007940025,102.4000787,0
0.007940025,102.5000708,0
0.007940025,102.6000629,0
0.007940025,102.7000551,0
0.007940025,102.8000472,0
0.007940025,102.9000393,0
0.007940025,103.0000314,0
0.007940025,103.1000236,0
0.007940025,103.2000157,0
0.007940025,103.3000078,0
0.007940025,103.4001732,0
0.007940025,103.5001653,0
0.007940025,103.6001575,0
0.007940025,103.7001496,0
0.007940025,103.8001417,0
0.007940025,103.9001338,0
0.007940025,104.000126,0
0.007940025,104.1001181,0
0.007940025,104.2001102,0
0.007940025,104.3001023,0
0.007940025,104.4000945,0
0.007940025,104.5000866,0
0.007940025,104.6000787,0
0.007940025,104.7000708,0
0.007940025,104.8000629,0
0.007940025,104.9000551,0
0.007940025,105.0000472,0
0.007940025,105.1000393,0
0.007940025,105.2000314,0
0.007940025,105.3000236,0
0.007940025,105.4000157,0
0.007940025,105.5000078,0
0.007940025,105.6001732,0
0.007940025,105.7001653,0
